"TID","ID"
"TID_BONE_THROWER_DESC","Tidak ada yang mini tentang si ahli senapan ini! Terampil dengan senapan mesin raksasa, Senapan Mini siap melibas hampir semua penjahat. (Pergerakan lambat, kebal terhadap hantaman mundur)"
"TID_BONE_THROWER_WEAPON","SENAPAN MINI"
"TID_BONE_THROWER_WEAPON_DESC","Si Senapan Mini mampu memanggul senapan mesin raksasa ini dengan begitu mudah. Dia bahkan masih bisa berjalan mudah sembari menembakkannya otomatis penuh!"
"TID_BONE_THROWER_ULTI","DISPENSER PERBAN"
"TID_BONE_THROWER_ULTI_DESC","Luka dan lecet adalah suatu yang biasa ditemukan dalam baku tembak intensitas tinggi. Dispenser Perban akan memastikan seluruh tim siap tempur!"
"TID_BLACK_HOLE","TARA"
"TID_BLACK_HOLE_DESC","Serangan tiga kartu tarot dari Tara bisa menembus lawan. Serangan Supernya adalah lubang hitam yang dapat mengisap lawan terdekat dan memberi kerusakan!"
"TID_BLACK_HOLE_WEAPON","TAROT LIPAT TIGA"
"TID_BLACK_HOLE_WEAPON_DESC","Tara melemparkan tiga kartu tarot tajam yang mampu menembus lawan! Trik kartu luar biasa!"
"TID_BLACK_HOLE_ULTI","GRAVITASI"
"TID_BLACK_HOLE_ULTI_DESC","Tara memanggil lubang gravitasi! Lawan di dekatnya akan terseret dan terluka akibat kuatnya gaya tarikan ini."
"TID_TURRET_DAMAGE","Kerusakan Senapan Turet"
"TID_TURRET_HEALTH","Kesehatan Senapan Turet"
"TID_STAT_DAMAGE_PER_SECOND","Kerusakan per detik"
"TID_STAT_DAMAGE_PER_SECOND_EACH","Kerusakan per detik"
"TID_STAT_DAMAGE_PER_STRIKE","Kerusakan per pukulan"
"TID_ROBOT","DEPUTI BESI"
"TID_ROBOT_DESC","Dirakit untuk melayani. Dipersenjatai untuk tampil berani."
"TID_ROBOT_WEAPON","ROKET JITU"
"TID_ROBOT_WEAPON_DESC","Deputi Besi menembakkan roket eksplosif dengan jangkauan ekstrem dan presisi mekanik."
"TID_ROBOT_ULTI","KENDALI MASSA"
"TID_ROBOT_ULTI_DESC","Dalam keadaan genting, Deputi Besi akan menghujani kerumunan lawan dengan roket liar."
"TID_ARMOR_STAT","Kesehatan"
"TID_HEALTH","Kesehatan"
"TID_STAT_GRENADE_DAMAGE","Kerusakan per granat"
"TID_STAT_MISSILE_DAMAGE","Kerusakan per roket"
"TID_STAT_HEALTH","Poin Kesehatan"
"TID_STAT_SPEED","Kecepatan"
"TID_STAT_DAMAGE","Kerusakan"
"TID_STAT_DAMAGE_PER_SHOT","Kerusakan per peluru"
"TID_STAT_DAMAGE_PER_SHELL","Kerusakan per proyektil"
"TID_STAT_HAMMER_DAMAGE","Kerusakan per 0,2 detik"
"TID_BATTLE","MAIN"
"TID_QUIT","Keluar"
"TID_MATCHMAKING_QUIT","Keluar"
"TID_MATCHMAKING_HEADING","Mencari pemain"
"TID_MATCHMAKING_TIME_LABEL","Laga dimulai dalam:"
"TID_MATCHMAKING_PLAYERS","Pemain ditemukan <x>/<y>"
"TID_BUTTON_CANCEL","Batal"
"TID_BUTTON_OK","Oke"
"TID_ENTER_NAME_TITLE","Selamat datang di Brawl Stars!"
"TID_ENTER_NAME_BODY","Siapa namamu?"
"TID_TIME_DAYS","h"
"TID_TIME_HOURS","j"
"TID_TIME_MINS","m"
"TID_TIME_SECS","d"
"TID_MATCHMAKING_TIME","Waktu dimulai <TIME>"
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","Tersambung"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","Sambungkan"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Masuk"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Main tanpa"
"TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID","Ingin memuat progres lain dengan XP level <number>? Masuk dengan Supercell ID milikmu untuk memuat."
"TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE","Kesalahan!"
"TID_ERROR_POP_UP_OUT_OF_SYNC","Klien dan server tidak sinkron!"
"TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON","Muat ulang game"
"TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE","Kesalahan koneksi"
"TID_ERROR_POP_UP_CONNECTION_FAILED","Tidak dapat tersambung ke server. Periksa sambungan internet, lalu coba lagi."
"TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON","Coba lagi"
"TID_ERROR_POP_UP_LOGIN_FAILED_TITLE","Gagal masuk"
"TID_ERROR_POP_UP_LOGIN_FAILED","Coba lagi nanti."
"TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON","Coba lagi"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE","Ada orang?"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED","Klik tombol di bawah untuk memuat ulang game."
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON","Muat ulang game"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE","Pembaruan tersedia!"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION","Kabar baik! Brawl Stars versi baru kini tersedia."
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON","Perbarui"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE","Jeda pemeliharaan"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE","Maaf, server sedang dalam pemeliharaan. Coba lagi nanti."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON","Coba lagi"
"TID_ERROR_POP_UP_BANNED_TITLE","Kamu telah diblokir!"
"TID_ERROR_POP_UP_BANNED","Kamu diblokir untuk sementara"
"TID_ERROR_POP_UP_BANNED_BUTTON","Oke"
"TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS","Hubungi Dukungan"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Info Lengkap"
"TID_INFO_POP_UP_IAP_NOTE_TITLE","Pemberitahuan Penting"
"TID_INFO_POP_UP_IAP_NOTE","Brawl Stars gratis dimainkan, tetapi progres dapat dipercepat dengan pembelian dalam aplikasi (bisa dinonaktifkan di pengaturan perangkat). Ketuk Oke untuk menyetujui Ketentuan dan Kebijakan Privasi kami."
"TID_INFO_POP_UP_IAP_NOTE_BUTTON","Oke"
"TID_SERVER_ERROR_TITLE","Kesalahan server <number>"
"TID_SERVER_ERROR","Koneksi terputus di tengah pertempuran."
"TID_SERVER_ERROR_BUTTON","Oke"
"TID_ERROR_POP_UP_CONNECTION_LOST_TITLE","Koneksi terputus"
"TID_ERROR_POP_UP_CONNECTION_LOST","Silakan coba masuk lagi!"
"TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON","Coba masuk lagi"
"TID_TROPHIES","Trofi"
"TID_PRACTICE","LATIHAN"
"TID_READY","Siap"
"TID_BATTLE_END_TITLE_VICTORY","MENANG!"
"TID_BATTLE_END_TITLE_DEFEAT","KALAH"
"TID_BATTLE_END_TITLE_DRAW","Seri"
"TID_BATTLE_END_TITLE_COOP_SURVIVAL","Bertahan selama <TIME>"
"TID_BATTLE_END_DEATHMATCH_VICTORY","Kamu No. 1!"
"TID_BATTLE_END_DEATHMATCH_DEFEAT","Peringkat: <RANK>"
"TID_BATTLE_END_TVST_DRAW_DESC","Permainan berakhir seri karena kedua tim mendapatkan jumlah permata yang sama!"
"TID_BATTLE_END_TITLE_1VS5_YOU_WIN_IN_TEAM","Jagoan Besar dikalahkan dalam <TIME>"
"TID_BATTLE_END_TITLE_1VS5_YOU_WIN_AS_BOSS","Bertahan <TIME>"
"TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY","TANTANGAN: <LEVEL> BERHASIL!"
"TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT","KALAH"
"TID_BATTLE_END_RETURN_HOME","KELUAR"
"TID_BATTLE_END_NEXT","Berikutnya"
"TID_BATTLE_END_TAP","ketuk untuk lanjut"
"TID_BATTLE_END_NO_PRACTISE_TROPHIES","TIDAK ADA TROFI UNTUK LATIHAN"
"TID_BATTLE_END_XP_CAPPED","Semua XP untuk hari ini telah diambil"
"TID_BATTLE_END_PLAY_AGAIN","MAIN LAGI"
"TID_BATTLE_END_PLAY_AGAIN_CANCEL","BATAL"
"TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS","<WAITING>/<TOTAL>"
"TID_BATTLE_END_PLAY_AGAIN_PLAYERS","<caaaaaa><TOTAL></c>"
"TID_BATTLE_END_PLAY_AGAIN_TIMER","<TIME>"
"TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM","<NAME> bergabung ke timmu"
"TID_BATTLE_END_OVERWHELMING_VICTORY","KEMENANGAN EPIK"
"TID_BATTLE_END_OVERWHELMING_VICTORY_LONG","KEMENANGAN EPIK"
"TID_RESPAWNING","Kembali dalam:\n<n1>"
"TID_TEAMS_POPUP_TITLE","TIM"
"TID_TEAMS_POPUP_SUBTITLE_IN_CLAN","Tim Geng & Teman"
"TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN","IKUT GENG UNTUK MELIHAT LAGA AKTIF DI SINI"
"TID_TEAMS_POPUP_SEARCH","GABUNG DENGAN KODE"
"TID_TEAMS_POPUP_CREATE","BUAT TIM"
"TID_TEAM_SEARCH_POPUP_TITLE","GABUNG TIM DENGAN KODE"
"TID_TEAM_SEARCH_POPUP_SEARCH","GABUNG"
"TID_TEAM_JOIN_ROOM_CODE","Masukkan kode di sini..."
"TID_TEAM_CHANGE_MAP","GANTI"
"TID_TEAM_TYPE_INFO_0","Berperingkat"
"TID_TEAM_TYPE_INFO_1","Persahabatan"
"TID_TEAM_TYPE_INFO_2","Bertiket"
"TID_TEAM_MEMBER_LEFT_0","Kamu keluar dari tim."
"TID_TEAM_MEMBER_LEFT_1","Kamu ditendang keluar dari tim."
"TID_TEAM_MEMBER_LEFT_2","Tim dibubarkan karena acara kedaluwarsa."
"TID_TEAM_MEMBER_LEFT_3","Tim dibubarkan karena pembuat tim keluar."
"TID_TEAM_MEMBER_LEFT_4","Laga turnamen dibatalkan"
"TID_TEAM_MEMBER_LEFT_5","Laga turnamen kedaluwarsa"
"TID_TEAM_MEMBER_LEFT_6","Laga turnamen selesai"
"TID_TEAM_GAME_STARTING","Laga dimulai"
"TID_TEAM_CODE_COPIED","Kode disalin ke papan klip"
"TID_TEAM_MEMBER_INVITE_STATUS_1","<c00ff00>UNDANGAN BELUM DITERIMA</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_2","<ccc0000>DITOLAK</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_3","<c0000cc>TARGET OFFLINE</c>"
"TID_TEAM_MEMBER_CANCEL_INVITE_INFO","ketuk untuk batal"
"TID_TEAM_ERROR_1","Kesalahan pada server tim"
"TID_TEAM_ERROR_2","Tidak dapat bergabung, Tim penuh."
"TID_TEAM_ERROR_3","Tidak dapat bergabung. Tim sudah dibubarkan."
"TID_TEAM_ERROR_5","Kode tim tidak valid. Pastikan kode sudah tepat."
"TID_TEAM_ERROR_6","Tidak dapat menemukan tim dengan kode tersebut."
"TID_TEAM_ERROR_7","Tidak dapat bergabung dengan tim setelah ditendang keluar."
"TID_TEAM_ERROR_8","Periksa setelan sisi. Tidak boleh ada sisi yang memiliki lebih dari 3 pemain."
"TID_TEAM_ERROR_10","Tidak dapat membuat tim. Kamu sudah ada dalam tim."
"TID_TEAM_ERROR_11","Tidak dapat membuat tim. Acara sudah berakhir."
"TID_TEAM_ERROR_12","Tidak dapat bergabung. Tim sudah kedaluwarsa."
"TID_TEAM_ERROR_14","Tidak dapat membuat tim. Acara ini tidak mendukung permainan tim."
"TID_TEAM_ERROR_15","Tidak dapat bergabung. Tim ini tidak di wilayahmu."
"TID_TEAM_ERROR_17","Tidak dapat memulai laga. Tidak diperkenankan ada Jagoan yang sama."
"TID_TEAM_ERROR_18","Tidak dapat memulai laga. Game sedang dalam pemeliharaan."
"TID_TEAM_ERROR_19","Tidak dapat menendang keluar pembuat tim saat mereka online."
"TID_TEAM_ERROR_20","Tidak dapat mengganti peta. Ada terlalu banyak pemain untuk peta ini"
"TID_TEAM_ERROR_21","Tidak dapat memulai laga. Tiket tidak cukup"
"TID_TEAM_ERROR_22","Tidak dapat mengganti peta. Ada terlalu banyak pemain untuk peta ini"
"TID_TEAM_ERROR_24","Gagal mengundang. Tidak menemukan teman"
"TID_TEAM_ERROR_25","Gagal mengundang. Tim penuh."
"TID_TEAM_ERROR_26","Undangan ditolak"
"TID_TEAM_ERROR_27","Gagal mengundang. Pemain saat ini tidak menerima undangan tim."
"TID_TEAM_ERROR_28","Gagal mengundang. Pemain offline"
"TID_TEAM_ERROR_29","Gagal mengundang. Pemain sudah ada dalam tim."
"TID_TEAM_ERROR_30","Tidak dapat memulai laga karena ada undangan yang belum diterima"
"TID_TEAM_ERROR_31","Tidak dapat mengganti acara karena ada undangan yang belum diterima"
"TID_TEAM_ERROR_32","Anggota tim terlalu banyak untuk mode laga ini"
"TID_TEAM_ERROR_33","Mode laga ini tidak mendukung permainan tim"
"TID_TEAM_ERROR_34","Bos terakhir sudah kamu kalahkan"
"TID_TEAM_ERROR_40","Permintaan bergabung ke tim belum diterima"
"TID_TEAM_ERROR_41","Permintaan bergabung ke tim ditolak"
"TID_TEAM_ERROR_42","Permintaan bergabung ke tim gagal. Tim tidak dapat ditemukan"
"TID_TEAM_ERROR_43","Penerima permintaan bergabung ke tim sudah keluar dari tim"
"TID_TEAM_ERROR_44","Penerima permintaan bergabung ke tim sudah offline"
"TID_TEAM_ERROR_45","Permintaan bergabung ke tim gagal. Tim sudah penuh"
"TID_TEAM_ERROR_46","Penerima permintaan bergabung ke tim telah membisukanmu"
"TID_TEAM_ERROR_47","Permintaan bergabung dengan tim gagal. Hanya pembuat tim yang berteman yang bisa menerima permintaan bergabung."
"TID_TEAM_ERROR_48","Penerima permintaan bergabung ke tim telah membisukan semua undangan"
"TID_TEAM_ERROR_60","Tidak dapat menyarankan acara. Pemain terlalu banyak"
"TID_TEAM_ERROR_61","Tidak dapat menyarankan acara karena ada undangan yang belum diterima"
"TID_TEAM_ERROR_62","Tidak dapat menyarankan. Acara tidak tersedia bagi pembuat tim."
"TID_TEAM_ERROR_102","Gagal membentuk tim. Ada permintaan bergabung yang belum diterima."
"TID_TEAM_ERROR_120","Gagal memulai laga. Kamu hanya bisa memainkan peta di level Tantangan saat ini"
"TID_TEAM_ERROR_121","Laga tidak bisa dimulai. Tidak ada kesempatan tersisa."
"TID_SELECT_LOCATION_TITLE","PILIH PETA"
"TID_SELECT_LOCATION_LOCATIONS","PERSAHABATAN"
"TID_SELECT_LOCATION_EVENTS","BERPERINGKAT"
"TID_TEAM_SEARCH_INVALID_CODE","Kode tim tidak valid. Pastikan kode sudah tepat."
"TID_TEAM_LEAVE","KELUAR"
"TID_TEAM_JOIN","GABUNG KE TIM"
"TID_TEAM_READY_BUTTON_LABEL","AKU SIAP"
"TID_TEAM_CANCEL_READY","Batal"
"TID_TEAM_QUIT","KELUAR"
"TID_TEAM_TEAMCODE","Kode tim"
"TID_TEAM_TEAMCODE_DESC","Temanmu bisa mengakses tim menggunakan kode ini"
"TID_TEAM_WAITING_FOR_PLAYER","Undang dengan kode tim"
"TID_TEAM_NO_MEMBER","BOT"
"TID_TEAM_NO_MEMBER_INVITE","UNDANG"
"TID_TEAMCREATE_EVENT","Peta"
"TID_TEAM_KICK","Tendang"
"TID_TEAM_PROFILE","Profil"
"TID_TEAM_SWAP","Tukar Sisi"
"TID_TEAM_SWAP_HERE","Pindah"
"TID_TEAM_CREATOR_ONLY_FEATURE","Hanya tersedia untuk pembuat tim"
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","Hanya pembuat tim yang dapat mengganti acara"
"TID_TEAM_PROFILE_BLOCKED","Tak dapat dilihat saat Siap"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","Tidak tersedia saat Siap"
"TID_TEAM_PRACTISE_BUTTON_LABEL","LATIHAN"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","dengan bot"
"TID_TEAM_LOOT_UNLOCKS","HADIAH"
"TID_BONUS_REWARD","Hadiah Bonus untuk 3x menang:"
"TID_BONUS_REWARD_COLLECTED","Hadiah Bonus diklaim"
"TID_INFO_SERVER_ERROR_TITLE","Kesalahan server"
"TID_INFO_SERVER_ERROR_BUTTON","Muat ulang game"
"TID_RARITY_NAME_0","Jalan Trofi"
"TID_RARITY_NAME_1","Langka"
"TID_RARITY_NAME_2","Super Langka"
"TID_RARITY_NAME_3","Epik"
"TID_RARITY_NAME_4","Mistis"
"TID_RARITY_NAME_5","Legendaris"
"TID_RARITY_COLOR_0","B9EAFF"
"TID_RARITY_COLOR_1","68FD58"
"TID_RARITY_COLOR_2","5AB3FF"
"TID_RARITY_COLOR_3","D850FF"
"TID_RARITY_COLOR_4","FE5E72"
"TID_RARITY_COLOR_5","FFF11E"
"TID_HERO_SCREEN_DIM_COLOR","164382"
"TID_RANK_UP_POPUP_TITLE","NAIK KELAS!"
"TID_RANK_UP_POPUP_REWARD_BONUS","BONUS NAIK KELAS"
"TID_RANK_UP_POPUP_RANK","KELAS <RANK>"
"TID_NAME_FAILED_TOO_SHORT","Nama terlalu pendek!"
"TID_NAME_FAILED_PROFANITIES","Nama tidak diperbolehkan!"
"TID_NAME_FAILED","Nama tidak diperbolehkan!"
"TID_EVENT_STARTED","Peta <GAMEMODE> baru terbuka! Hadiah baru tersedia!"
"TID_SELECT_HERO_INFO_1","<cFF8000>Pemain vs Pemain</c>"
"TID_SELECT_HERO_INFO_2","<c2288ff>Pemain vs Bot</c>"
"TID_SELECT_HERO_INFO_3","<c40E0D0>Main solo dengan Bot</c>"
"TID_SELECT_HERO_INFO_1_6","<cFF8000>Pemain vs Pemain</c>"
"TID_SELECT_HERO_INFO_3_6","<c40E0D0>Main solo dengan Bot</c>"
"TID_SELECT_HERO_INFO_FRIENDLY","<c40E0D0>Semua Jagoan Ditingkatkan Sepenuhnya di Laga Persahabatan</c>"
"TID_SELECT_HERO_INFO_RANK_REWARD","Untuk Mendapatkan Poin Kekuatan"
"TID_SELECT_HERO_POW_INFO_TITLE","HADIAH POIN KEKUATAN"
"TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE","PEMBELIAN POIN KEKUATAN"
"TID_SELECT_HERO_POW_INFO_BODY","PILIH JAGOAN UNTUK\nMENERIMA POIN KEKUATAN"
"TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE","Poin Kekuatan Jagoan ini sudah maksimal"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE","KONFIRMASI PEMBELIAN"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO","Poin Kekuatan akan diberikan ke <HERO>"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE","KONFIRMASI HADIAH"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO","Poin Kekuatan akan diberikan ke <HERO>"
"TID_NAVI_1","Toko"
"TID_NAVI_2","Berita"
"TID_NAVI_3","Laga"
"TID_NAVI_4","Jagoan"
"TID_NAVI_5","Geng"
"TID_NAVI_6","Profil"
"TID_NAVI_7","Teman"
"TID_LEADERBOARD_TITLE","PAPAN PERINGKAT"
"TID_LEADERBOARD_TAB_TOTAL","TOTAL\nTROFI"
"TID_LEADERBOARD_TAB_HEROES","JAGOAN"
"TID_LEADERBOARD_TAB_CLANS","GENG"
"TID_LEADERBOARD_TAB_FRIENDS","TEMAN"
"TID_LEADERBOARD_SUBTITLE_1","PEMAIN TERBAIK"
"TID_LEADERBOARD_SUBTITLE_2","GENG TERBAIK"
"TID_LEADERBOARD_SUBTITLE_0","PEMAIN <HERO> TERBAIK"
"TID_BATTLE_MAIN_NEXT_REWARD","Hadiah berikutnya: <VALUE>/<MAX>"
"TID_BATTLE_MAIN_NEXT_PLANET","Peta baru dalam: <TIME>"
"TID_BATTLE_MAIN_COLLECTED_COINS","<VALUE> diambil"
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD","Kumpulkan 100 Token untuk mendapatkan Kotak Jagoan!"
"TID_GATCHA_INFO","<c0000ff>Kotak Jagoan</c>\n\nBuka Kotak Jagoan untuk mendapatkan Jagoan, Poin Kekuatan, Koin, atau Pengganda Token."
"TID_HERO_INFO_ABILITY_COLOR_1","12b400"
"TID_HERO_INFO_ABILITY_COLOR_2","df1800"
"TID_HERO_INFO_ABILITY_COLOR_3","005bd6"
"TID_HERO_INFO_ARMOR","KESEHATAN"
"TID_HERO_INFO_ABILITY","SERANGAN: <NAME>"
"TID_HERO_INFO_ULTI","SUPER: <NAME>"
"TID_HERO_INFO_ARMOR_LABEL","KESEHATAN"
"TID_HERO_INFO_ABILITY_LABEL","SERANGAN"
"TID_HERO_INFO_ULTI_LABEL","SUPER"
"TID_HERO_INFO_BACK","KEMBALI"
"TID_HERO_INFO_UPGRADE","TINGKATKAN"
"TID_HERO_INFO_ABILITY_LEVEL","LVL <LEVEL>/<MAXLEVEL>"
"TID_HERO_INFO_CRAFT_HERO","Beli Jagoan"
"TID_HERO_INFO_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_ITEM_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_POWER_BAR_TOOL_TIP","Kumpulkan Poin Kekuatan dari Kotak Jagoan dan penawaran toko untuk peningkatan berikutnya"
"TID_HERO_INFO_STAR_POWER_CAN_DROP","Kekuatan Bintang kini dapat ditemukan di Kotak Jagoan"
"TID_HERO_INFO_STAR_POWER_BLOCKED","Perkuat <HERONAME> dengan Kekuatan Bintang yang bisa dipilih! Tersedia di Kotak Jagoan setelah mencapai LEVEL KEKUATAN <LEVEL>."
"TID_HERO_INFO_ACCESSORIES_CAN_DROP","Gadget kini dapat ditemukan di Kotak Jagoan"
"TID_HERO_INFO_ACCESSORIES_BLOCKED","Perkuat <HERONAME> dengan Gadget spesial! Tersedia di Kotak Jagoan setelah mencapai LEVEL KEKUATAN <LEVEL>."
"TID_HERO_INFO_STAR_POWER_LABEL","KEKUATAN BINTANG: <NAME>"
"TID_HERO_INFO_ACCESSORIES_LABEL","GADGET: <NAME>"
"TID_HERO_INFO_ABILITY_DESC","<c<COLOR>><CAPTION></c>\n<BODY>"
"TID_MATCHMAKE_FAILED_5","Pencarian lawan gagal: Acara telah berakhir"
"TID_MATCHMAKE_FAILED_7","Pencarian lawan gagal: Koneksi anggota tim terputus"
"TID_MATCHMAKE_FAILED_9","Pencarian lawan gagal: Pemeliharaan dimulai"
"TID_MATCHMAKE_FAILED_11","Pencarian lawan gagal: Anggota tim keluar dari pencarian lawan"
"TID_MATCHMAKE_FAILED_12","Pencarian lawan gagal: Bos terakhir sudah kamu kalahkan"
"TID_MATCHMAKE_FAILED_14","ARENA BINTANG hanya bisa diikuti oleh Jagoan dengan Kekuatan Bintang"
"TID_MATCHMAKE_FAILED_15","Semua laga ARENA BINTANG untuk hari ini sudah dimainkan"
"TID_SUDDEN_DEATH_TIMER","<n1>"
"TID_OWN_TEAM_WINNING","Tim Biru akan menang dalam:"
"TID_ENEMY_TEAM_WINNING","Tim Merah akan menang dalam:"
"TID_OWN_TEAM","Tim Biru"
"TID_ENEMY_TEAM","Tim Merah"
"TID_COUNTDOWN","HITUNG MUNDUR"
"TID_HERO_LIST_UNLOCKED","<COUNT>/<TOTAL>"
"TID_HERO_LIST_LABEL","JAGOAN"
"TID_HERO_LIST_DO_GATCHA","Buka Kotak Jagoan"
"TID_HERO_TIME_UNTIL_RELEASE","Hadir dalam <TIME>"
"TID_HERO_LIST_COMING_UP","Lihat detailnya setelah Jagoan dirilis"
"TID_SKIN_INFO_TIME_UNTIL_RELEASE","Hadir dalam <TIME>"
"TID_SKIN_INFO_","Kostum hadiah Supercell ID"
"TID_SKIN_INFO_1","Kostum rintisan Brawl Stars!\n\nUntuk akun yang dibuat sebelum 2019"
"TID_SKIN_INFO_2","Dapatkan kostum ini dengan menyambungkan akun ke Supercell ID dari layar setelan!"
"TID_SKIN_INFO_3_TEASER","Segera hadir..."
"TID_SKIN_INFO_3_AVAILABLE","\nTersedia untuk waktu terbatas"
"TID_SKIN_INFO_3_NOT_AVAILABLE","\nSaat ini tidak tersedia untuk dibeli"
"TID_SKIN_INFO_3_HERO_NEEDED","\nDapatkan Jagoan untuk membeli kostum ini"
"TID_SKIN_INFO_CAMPAIGN_1_AVAILABLE","Rayakan Liburan Jagoan dengan kostum meriah ini!"
"TID_SKIN_INFO_CAMPAIGN_1_NOT_AVAILABLE","Kostum Liburan Jagoan."
"TID_SKIN_INFO_CAMPAIGN_3_AVAILABLE","Rayakan Brawl-o-ween dengan kostum meriah ini!"
"TID_SKIN_INFO_CAMPAIGN_3_NOT_AVAILABLE","Kostum Brawl-o-ween."
"TID_SKIN_INFO_LEGENDARY","Kostum Bintang"
"TID_LEGENDARY_TROPHIES","Poin Bintang"
"TID_SKIN_REWARD_TITLE_1","HADIAH KOSTUM"
"TID_SKIN_REWARD_INFO_1","Kamu mendapatkan kostum baru! Terima kasih sudah bermain Brawl Stars di tahun 2018"
"TID_SKIN_REWARD_TITLE_2","HADIAH KOSTUM"
"TID_SKIN_REWARD_INFO_2","Kamu mendapatkan kostum baru sebagai hadiah telah menyambungkan akun ke Supercell ID"
"TID_SKIN_REWARD_OK","KLAIM"
"TID_HERO_REWARD_TITLE_1","PESAN DARI TIM DUKUNGAN"
"TID_HERO_REWARD_INFO_1","Tim Dukungan Brawl Stars memberikan Jagoan baru untukmu."
"TID_SKIN_REWARD_TITLE_0","PESAN DARI TIM DUKUNGAN"
"TID_SKIN_REWARD_INFO_0","Tim Dukungan Brawl Stars memberikan Kostum baru untukmu."
"TID_SKIN_REWARD_TITLE_3","PESAN DARI TIM DUKUNGAN"
"TID_SKIN_REWARD_INFO_3","Tim Dukungan Brawl Stars memberikan Kostum baru untukmu."
"TID_REWARD_TITLE","PESAN DARI TIM DUKUNGAN"
"TID_REWARD_INFO","Ada pemberian dari Tim Dukungan Brawl Stars yang menantimu"
"TID_REWARD_INFO_RESOURCE_FIRSTWINS","<AMOUNT> Token Bintang diklaim"
"TID_REWARD_INFO_RESOURCE_GOLD","<AMOUNT> Token diklaim"
"TID_REWARD_INFO_RESOURCE_LEGENDARYTROPHIES","<AMOUNT> Poin Bintang diklaim"
"TID_REWARD_OK","KLAIM"
"TID_HERO_REWARD_OK","KLAIM"
"TID_RANK_POPUP_TITLE","AMBANG TROFI"
"TID_RANK_POPUP_NEXT_GOAL","BERIKUTNYA"
"TID_RANK_POPUP_COLLECT","AMBIL"
"TID_RANK_POPUP_SEASON_END_REWARD","Hadiah Musim"
"TID_RANK_POPUP_SEASON_END_REWARD_OWN","<cffff00>HADIAH MUSIM</c>"
"TID_RANK_POPUP_TOTAL_INFO","Raih lebih banyak trofi total untuk membuka hadiah dan mencapai Liga baru!\nTrofi total adalah kombinasi dari semua trofi individu Jagoan."
"TID_RANK_POPUP_SEASON_END_TITLE","MUSIM BERAKHIR"
"TID_RANK_POPUP_SEASON_END_INFO","Begitu musim berakhir, Jagoan yang memiliki trofi sejumlah <DECAYSTART> atau lebih akan kehilangan sebagian trofi mereka. Trofi yang hilang ini akan diberi kompensasi berupa Poin Bintang yang dapat digunakan di toko."
"TID_RANK_POPUP_HILITE_CAPTION_3","BUKA: <HERO>"
"TID_RANK_POPUP_HILITE_CAPTION_4","BUKA: <SKIN>"
"TID_RANK_POPUP_HILITE_CAPTION_13","ACARA BARU: <NAME>"
"TID_RANK_POPUP_HILITE_CAPTION_10","KOTAK MEGA"
