"Name","Loop","FollowParent","FollowParentAngle","FollowBone","OwnScreenShake","OthersScreenShake","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","GroundBasis","FlashColor","Scale","FlashDuration","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","EffectZ"
"bea_def_ulti_hit",,,,,,,,,"ParticleEmitter",,,"bea_def_ulti_hit",,"Above",,,100,,,,"bea_def_ulti_hit_red",,
,,,,,,,,,"ParticleEmitter",,,"bea_def_ulti_hitCloud",,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bea_def_ulti_hit_twinkles",,"Above",,,100,,,,,,
"bea_def_ulti_hit_red",,,,,,,,,"ParticleEmitter",,,"bea_def_ulti_hit_red",,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bea_def_ulti_hitCloud_red",,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bea_def_ulti_hit_twinkles_red",,"Above",,,100,,,,,,
"bibi_def_atk",,"true",,,150,50,,,"SWF","sc/effects_brawler.sc","bibi_def_atk",,,"Object","true",,100,,,,"bibi_def_atk_red",,400
,,,,,,,,,"SWF","sc/effects_brawler.sc","bibi_def_atk_dust",,,"GroundHigh","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_atk_fragments",,"GroundLow",,,,,,,,,
"bibi_def_atk_red",,"true",,,,,,,"SWF","sc/effects_brawler.sc","bibi_def_atk_red",,,"Object","true",,100,,,,,,400
,,,,,,,,,"SWF","sc/effects_brawler.sc","bibi_def_atk_dust",,,"GroundHigh","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_atk_fragments",,"GroundLow",,,,,,,,,
"bibi_def_ulti",,"true",,,,,,"bibi_ulti","SWF","sc/effects_brawler.sc","bibi_def_ulti",,,"Object","true",,60,,,,"bibi_def_ulti_red",,400
"bibi_def_ulti_red",,"true",,,,,,"bibi_ulti","SWF","sc/effects_brawler.sc","bibi_def_ulti_red",,,"Object","true",,60,,,,,,400
"bibi_def_ulti_trail","true",,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_trail",,"Object",,,,,,,"bibi_def_ulti_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"trail_twinkle_01",,"Above",,,,,,,,,
"bibi_def_ulti_trail_red","true",,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_trail_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"trail_twinkle_01",,"Above",,,,,,,,,
"bibi_def_ulti_hitEffect",,,,,,,,"bibi_bubble_hit","SWF","sc/effects_brawler.sc","bibi_def_ulti_hit",,,"Above",,,100,,,,"bibi_def_ulti_hitEffect_red",,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitGround",,"GroundHigh","true",,,,,,,,
"bibi_def_ulti_hitEffect_red",,,,,,,,"bibi_bubble_hit","SWF","sc/effects_brawler.sc","bibi_def_ulti_hit_red",,,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitGround_red",,"GroundHigh","true",,,,,,,,
"bibi_def_ulti_hitEffect_char",,,,,,,,"bibi_ulti_hit","SWF","sc/effects_brawler.sc","bibi_def_ulti_hit_red",,,"Above",,,100,,,,"bibi_def_ulti_hitEffect_char_red",,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitGround_red",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitChar_red",,"Object",,,,,,,,,
"bibi_def_ulti_hitEffect_char_red",,,,,,,,"bibi_ulti_hit","SWF","sc/effects_brawler.sc","bibi_def_ulti_hit",,,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitGround",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitChar",,"Object",,,,,,,,,
"bibi_swing",,"true",,,,,,"bibi_atk","SWF","sc/effects_brawler.sc",,,,"Object","true",,100,,,,,,
"bibi_def_atk_hit",,"true",,,,,,"Bibi_bat_hit","SWF","sc/effects_brawler.sc","bibi_def_atk_hit",,,"Object",,,100,,,,"bibi_def_atk_hit_red",,
"bibi_def_atk_hit_red",,"true",,,,,,"Bibi_bat_hit","SWF","sc/effects_brawler.sc","bibi_def_atk_hit",,,"Object",,,100,,,,,,
"bibi_def_ulti_reached",,"true",,,,,,"bibi_bubble_pop","SWF","sc/effects_brawler.sc","jessie_elecBall_end_blue",,,"Object",,,200,,,,"bibi_def_ulti_reached_red",,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitGround",,"GroundHigh","true",,,,,,,,
"bibi_def_ulti_reached_red",,"true",,,,,,"bibi_bubble_pop","SWF","sc/effects_brawler.sc","jessie_elecBall_end_red",,,"Object",,,200,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bibi_def_ulti_hitGround_red",,"GroundHigh","true",,,,,,,,
"bo_def_ulti_attack",,,,,,,,"tnt_attack_ulti","ParticleEmitter",,,"bo_def_ulti_attack",,"Above",,,,,,,"bo_def_ulti_attack_red",,600
"bo_def_ulti_attack_red",,,,,,,,"tnt_attack_ulti","ParticleEmitter",,,"bo_def_ulti_attack_red",,"Above",,,,,,,,,600
"bo_def_ulti1_explosion",,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_80",,"GroundHigh","true",,,,,,"bo_def_ulti1_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","bo_def_ulti1_cloud",,,"Object",,,,,,,,,
"bo_def_ulti1_explosion_red",,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_80",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","bo_def_ulti1_cloud_red",,,"Object",,,,,,,,,
"bo_def_ulti2_spawn",,"true",,,,,,"Bo_mine_spawn","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"bo_def_ulti2_explosion",,,,,150,150,,"Sound_Gen_small_explosion","SWF","sc/effects_brawler.sc","dynamike_attack_blue",,,"Above","true",,135,,,,"bo_def_ulti2_explosion_red",,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
"bo_def_ulti2_explosion_red",,,,,150,150,,"Sound_Gen_small_explosion","SWF","sc/effects_brawler.sc","dynamike_attack_red",,,"Above","true",,135,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
"bo_002_atk",,,,,,,,"Mech_bo_fire","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Object",,,100,,,,,,650
"bo_002_ulti_trail",,"TRUE",,,,,,,"ParticleEmitter",,,"bo_002_ulti_sparks1",,"Object",,,,,,,"bo_002_ulti_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"bo_002_ulti_sparks2",,"Object",,,,,,,,,
"bo_002_ulti_trail_red",,"TRUE",,,,,,,"ParticleEmitter",,,"bo_002_ulti_sparks1_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bo_002_ulti_sparks2_red",,"Object",,,,,,,,,
"MineActive_enemy",,,,,,,,"Bomb_bleeps","ParticleEmitter",,,"bo_def_mine_wave_red",,"Above","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bo_def_mine_area_red",,"Above","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bo_def_mine_caution_red",,"Above",,,,,,,,,
"MineActive",,,,,,,,"Bomb_bleeps_friend","ParticleEmitter",,,"bo_def_mine_wave",,"Above","true",,,,,,"MineActive_enemy",,
,,,,,,,,,"ParticleEmitter",,,"bo_def_mine_area",,"Above","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bo_def_mine_caution",,"Above",,,,,,,,,
"brock_def_atk",,,,,200,,,"Robotfire","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Object",,,100,,,,,,650
"brock_def_ulti",,,,,200,,,"Robotfire","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Object",,,100,,,,,,650
"beach_brock_def_atk",,,,,200,,,"Beach_brock_atk","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"GroundLow",,,,,,,,,
"beach_brock_def_ulti",,,,,200,,,"Beach_brock_atk","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"GroundLow",,,,,,,,,
"brock_def_atk_trail","true","true",,,,,,,"ParticleEmitter",,,"rocketSmoke_long_blue",,"GroundHigh",,,,,,,"brock_def_atk_trail_red",,
"brock_def_atk_trail_red","true","true",,,,,,,"ParticleEmitter",,,"rocketSmoke_long_red",,"GroundHigh",,,,,,,,,
"brock_def_ulti_trail","true","true",,,,,,,"ParticleEmitter",,,"rocketSmoke_short_blue",,"GroundHigh",,,,,,,"brock_def_ulti_trail_red",,
"brock_def_ulti_trail_red","true","true",,,,,,,"ParticleEmitter",,,"rocketSmoke_short_red",,"GroundHigh",,,,,,,,,
"brock_def_explosion_blue",,,,,200,50,,"explosion_rocket_rose","ParticleEmitter",,,"cloudExplode_small_red",,"Object",,,,,,,"brock_def_explosion_red",,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_small_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_explode_red",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_atk_area_blue",,,"GroundHigh","true",,,,,,,,
"brock_def_explosion_red",,,,,200,50,,"explosion_rocket_rose","ParticleEmitter",,,"cloudExplode_small_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_small_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_explode_red",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_atk_area_red",,,"GroundHigh","true",,,,,,,,
"brock_def_ultiExp_blue",,,,,200,50,,"explosion_rocket_rose","ParticleEmitter",,,"cloudExplode_red",,"Object",,,,,,,"brock_def_ultiExp_red",,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_explode_red",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_spark_red_short",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_atk_area_blue",,,"GroundHigh","true",,,,,,,,
"brock_def_ultiExp_red",,,,,200,50,,"explosion_rocket_rose","ParticleEmitter",,,"cloudExplode_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_explode_red",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_spark_red_short",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_atk_area_red",,,"GroundHigh","true",,,,,,,,
"brock_def_starPower",,"true",,,,,,,"SWF","sc/effects_brawler.sc","brock_def_sp_fire_blue",,,"Object",,,50,,,,"brock_def_starPower_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_sp_fire_ground",,,"GroundHigh","true",,50,,,,,,
"brock_def_starPower_red",,"true",,,,,,,"SWF","sc/effects_brawler.sc","brock_def_sp_fire_red",,,"Object",,,50,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_sp_fire_ground_red",,,"GroundHigh","true",,50,,,,,,
"brock_002_atk",,,,,200,,,"Robotfire","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Object",,,100,,,,"brock_002_atk_red",,650
,,,,,,,,,"ParticleEmitter",,,"brock_002_atk_fireworks",,"Above",,,,,,,,,
"brock_002_atk_red",,,,,200,,,"Robotfire","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Object",,,100,,,,,,650
,,,,,,,,,"ParticleEmitter",,,"brock_002_atk_fireworks_red",,"Above",,,,,,,,,
"brock_002_explosion_blue",,,,,200,50,,"explosion_rocket_rose","ParticleEmitter",,,"cloudExplode_small_red",,"Object",,,,,,,"brock_002_explosion_red",,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_small_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_explode_red",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_002_fireworks",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_atk_area_blue",,,"GroundHigh","true",,,,,,,,
"brock_002_explosion_red",,,,,200,50,,"explosion_rocket_rose","ParticleEmitter",,,"cloudExplode_small_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_small_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_explode_red",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_002_fireworks_red",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_def_atk_area_red",,,"GroundHigh","true",,,,,,,,
"brock_003_atk",,,,,200,,,"Robotfire","SWF","sc/effects_brawler.sc","brock_003_gunSmoke",,,"Object",,,100,,,,"brock_003_atk_red",,650
"brock_003_atk_red",,,,,200,,,"Robotfire","SWF","sc/effects_brawler.sc","brock_003_gunSmoke_red",,,"Object",,,100,,,,,,650
"brock_004_atk_trail","true","true",,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_trail",,"GroundHigh",,,,,,,"brock_004_atk_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"brock_004_waterStain_trail",,"GroundHigh","true",,,,,,,,
"brock_004_atk_trail_red","true","true",,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_trail_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_004_waterStain_trail",,"GroundHigh","true",,,,,,,,
"brock_004_explosion_blue",,,,,200,50,,"Beach_brock_explo","ParticleEmitter",,,"jessie_002_waterSplat_big",,"GroundHigh",,,100,,,,"brock_004_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_atk_hit_splash",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit",,,"Above",,,120,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit_ground",,,"GroundLow","true",,100,,,,,,
"brock_004_explosion_red",,,,,200,50,,"Beach_brock_explo","ParticleEmitter",,,"jessie_002_waterSplat_big_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_atk_hit_splash_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit_red",,,"Above",,,120,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit_ground_red",,,"GroundLow","true",,100,,,,,,
"brock_004_ulti_trail","true","true",,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_trail",,"GroundHigh",,,,,,,"brock_004_ulti_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"brock_004_waterStain_ulti",,"GroundHigh","true",,,,,,,,
"brock_004_ulti_trail_red","true","true",,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_trail_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_004_waterStain_ulti",,"GroundHigh","true",,,,,,,,
"brock_004_ultiExp_blue",,,,,200,50,,"Beach_brock_explo","ParticleEmitter",,,"jessie_002_waterSplat_big",,"Object",,,100,,,,"brock_004_ultiExp_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_atk_hit_splash",,,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit",,,"GroundHigh",,,120,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit_ground",,,"Above","true",,100,,,,,,
"brock_004_ultiExp_red",,,,,200,50,,"Beach_brock_explo","ParticleEmitter",,,"jessie_002_waterSplat_big_red",,"Object",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_atk_hit_splash_red",,,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit_red",,,"GroundHigh",,,120,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_002_atk_hit_ground_red",,,"Above","true",,100,,,,,,
"brock_004_starPower",,"true",,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_long",,"Above",,,50,,,,"brock_004_starPower_red",,
,,,,,,,,,"ParticleEmitter",,,"brock_004_sp_whirl",,"Object","true",,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_sp_pillar",,,"Above",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_sp_ground",,,"GroundLow","true",,50,,,,,,
"brock_004_starPower_red",,"true",,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_long_red",,"Above",,,50,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_004_sp_whirl_red",,"Object","true",,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_sp_pillar_red",,,"Above",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","brock_004_sp_ground_red",,,"GroundLow","true",,50,,,,,,
"bull_def_atk",,,,,200,,,"Rhinofire","SWF","sc/effects_brawler.sc","gunSmoke_L",,,"Object",,,110,,,,,,400
,,,,,,,,,"ParticleEmitter",,,"shell_shotgun",,"GroundHigh",,,,,,,,,
"bull_def_atk_reached",,,,,,,,,"ParticleEmitter",,,"gunSmoke_reached_multi",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Object",,,,,,,,,
"carl_def_atk_trail",,,,,,,,"Carl_atk","ParticleEmitter",,,"carl_def_atk_whirl",,"GroundHigh","true",,,,,,"carl_def_atk_trail_red",,
"carl_def_atk_trail_red",,,,,,,,"Carl_atk","ParticleEmitter",,,"carl_def_atk_whirl_red",,"GroundHigh","true",,,,,,,,
"carl_def_ulti_loop",,,,,,,,"Carl_ulti","SWF","sc/effects_brawler.sc","carl_def_ulti_whirl",,,"Above","true",,100,,,,"carl_def_ulti_loop_red",,400
"carl_def_ulti_loop_red",,,,,,,,"Carl_ulti","SWF","sc/effects_brawler.sc","carl_def_ulti_whirl_red",,,"Above","true",,100,,,,,,400
"carl_def_ulti_ground",,"true",,,,,,,"SWF","sc/effects_brawler.sc","carl_def_ulti_ground",,,"GroundHigh","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_continuing",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_groundCloud",,"GroundLow","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_def_ulti_ground_center",,,"GroundTop",,,,,,,,,
"carl_def_ulti_hit",,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_hit_red",,"Above",,,,,,,"carl_def_ulti_hit_red",,300
"carl_def_ulti_hit_red",,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_hit",,"Above",,,,,,,,,300
"carl_002_ulti_loop",,,,,,,,"Carl_ulti","SWF","sc/effects_brawler.sc","carl_002_ulti_whirl",,,"Above","true",,100,,,,"carl_002_ulti_loop_red",,400
,,,,,,,,,"ParticleEmitter",,,"carl_002_ulti_particle",,"Above","true",,,,,,,,400
"carl_002_ulti_loop_red",,,,,,,,"Carl_ulti","SWF","sc/effects_brawler.sc","carl_002_ulti_whirl_red",,,"Above","true",,100,,,,,,400
,,,,,,,,,"ParticleEmitter",,,"carl_002_ulti_particle_red",,"Above","true",,,,,,,,400
"carl_002_ulti_ground",,"true",,,,,,,"SWF","sc/effects_brawler.sc","carl_002_ulti_ground",,,"GroundHigh","true",,100,,,,"carl_002_ulti_ground_red",,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_continuing",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_groundCloud",,"GroundLow","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_002_ulti_ground_center",,,"GroundTop",,,,,,,,,
"carl_002_ulti_ground_red",,"true",,,,,,,"SWF","sc/effects_brawler.sc","carl_002_ulti_ground_red",,,"GroundHigh","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_continuing",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_groundCloud",,"GroundLow","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_002_ulti_ground_center_red",,,"GroundTop",,,,,,,,,
"carl_004_atk",,"true",,,,,,,"SWF","sc/effects_brawler.sc","carl_004_atk_use",,,"Above",,,100,,,,,,680
"carl_004_atk_trail",,,,,,,,"Carl_atk","ParticleEmitter",,,"carl_def_atk_whirl",,"GroundHigh","true",,,,,,"carl_004_atk_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"carl_004_atk_trail_leaf1",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_004_atk_trail_leaf2",,"GroundHigh",,,100,,,,,,
"carl_004_atk_trail_red",,,,,,,,"Carl_atk","ParticleEmitter",,,"carl_def_atk_whirl_red",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_004_atk_trail_leaf1_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_004_atk_trail_leaf2_red",,"GroundHigh",,,100,,,,,,
"carl_004_atk_hit",,,,,,,,,"ParticleEmitter",,,"carl_004_atk_hit_mush_red",,"Above",,,,,,,"carl_004_atk_hit_red",,300
,,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_hit_red",,"Above",,,90,,,,,,
"carl_004_atk_hit_red",,,,,,,,,"ParticleEmitter",,,"carl_004_atk_hit_mush",,"Above",,,,,,,,,300
,,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_hit",,"Above",,,90,,,,,,
"carl_004_atk_hitEnv",,,,,,,,,"ParticleEmitter",,,"carl_004_atk_hitEnv_mush",,"Above",,,,,,,"carl_004_atk_hitEnv_red",,300
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_004_atk_hit_cloud",,,"Above",,,50,,,,,,
"carl_004_atk_hitEnv_red",,,,,,,,,"ParticleEmitter",,,"carl_004_atk_hitEnv_mush_red",,"Above",,,,,,,,,300
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_004_atk_hit_cloud_red",,,"Above",,,50,,,,,,
"carl_004_lose",,,,,,,,,"ParticleEmitter",,,"carl_004_lose",,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_004_lose_cloud",,"Above",,,100,,,,,,
"carl_005_still",,"true","true",,,,,,"ParticleEmitter",,,"carl_005_ripple_center",,"GroundLow","true",,100,,,,,,
,,"true","FALSE",,,,,,"ParticleEmitter",,,"carl_005_ripple_still",,"GroundHigh","true",,100,,,,,,
,,"true","FALSE",,,,,,"ParticleEmitter",,,"carl_005_ripple_still_2",,"GroundHigh","true",,100,,,,,,
"carl_005_moving",,"true","true",,,,,,"ParticleEmitter",,,"carl_005_ripple_main_L",,"GroundHigh","true",,100,,,,,,
,,"true","true",,,,,,"ParticleEmitter",,,"carl_005_ripple_main_R",,"GroundHigh","true",,100,,,,,,
,,"true","FALSE",,,,,,"ParticleEmitter",,,"carl_005_ripple_circular",,"GroundLow","true",,100,,,,,,
,,"true","FALSE",,,,,,"ParticleEmitter",,,"carl_005_ripple_droplet",,"GroundHigh",,,50,,,,,,
,,"true","FALSE",,,,,,"ParticleEmitter",,,"carl_005_ripple_R",,"GroundLow","true",,100,,,,,,
,,"true","FALSE",,,,,,"ParticleEmitter",,,"carl_005_ripple_L",,"GroundLow","true",,100,,,,,,
,,"true","true",,,,,,"ParticleEmitter",,,"carl_005_moving_stain",,"GroundLow","true",,100,,,,,,
"carl_005_atk_trail",,,,,,,,,"ParticleEmitter",,,"carl_005_atk_drop_fish",,"GroundHigh",,,100,,,,"carl_005_atk_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"carl_005_atk_drop_starFish",,"GroundLow",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_005_atk_trail_twinkles",,"Object",,,100,,,,,,
"carl_005_atk_trail_red",,,,,,,,,"ParticleEmitter",,,"carl_005_atk_drop_fish_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_005_atk_drop_starFish_red",,"GroundLow",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_005_atk_trail_twinkles_red",,"Object",,,100,,,,,,
"carl_005_atk_trail_return",,,,,,,,,"ParticleEmitter",,,"carl_005_atk_drop_starFish",,"GroundHigh",,,100,,,,"carl_005_atk_trail_return_red",,
,,,,,,,,,"ParticleEmitter",,,"carl_005_atk_trail_twinkles",,"Object",,,100,,,,,,
"carl_005_atk_trail_return_red",,,,,,,,,"ParticleEmitter",,,"carl_005_atk_drop_starFish_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_005_atk_trail_twinkles_red",,"Object",,,100,,,,,,
"carl_005_atk_hit",,,,,,,,,"ParticleEmitter",,,"carl_005_atk_hit_starfish",,"Above",,,100,,,,,,300
,,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_hit",,"Above",,,110,,,,,,
"carl_005_atk_hitEnv",,,,,,,,,"ParticleEmitter",,,"carl_def_ulti_hit",,"Above",,,70,,,,,,300
"carl_005_ulti_ground",,"true",,,,,,,"SWF","sc/effects_brawler.sc","carl_def_ulti_ground",,,"GroundHigh","true",,100,,,,"carl_005_ulti_ground_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_005_ulti_ground_center",,,"GroundTop",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_long",,"GroundHigh",,,75,,,,,,
,,,,,,,,,"ParticleEmitter",,,"carl_005_ulti_trail_twinkles",,"Object",,,100,,,,,,
"carl_005_ulti_ground_red",,"true",,,,,,,"SWF","sc/effects_brawler.sc","carl_def_ulti_ground",,,"GroundHigh","true",,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","carl_005_ulti_ground_center_red",,,"GroundTop",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"brock_004_waterSplat_long_red",,"GroundHigh",,,75,,,,,,
